20171118,59.6325000,59.6325000,59.6325000,59.6325000
20171121,59.2746000,59.2746000,59.2746000,59.2746000
20171122,59.4604000,59.4604000,59.4604000,59.4604000
20171123,59.0061000,59.0061000,59.0061000,59.0061000
20171124,58.4622000,58.4622000,58.4622000,58.4622000
20171125,58.5318000,58.5318000,58.5318000,58.5318000
20171128,58.2773000,58.2773000,58.2773000,58.2773000
20171129,58.4125000,58.4125000,58.4125000,58.4125000
20171130,58.3311000,58.3311000,58.3311000,58.3311000
20171201,58.5814000,58.5814000,58.5814000,58.5814000
20171202,58.5182000,58.5182000,58.5182000,58.5182000
20171205,58.9911000,58.9911000,58.9911000,58.9911000
20171206,58.6924000,58.6924000,58.6924000,58.6924000
20171207,58.9281000,58.9281000,58.9281000,58.9281000
20171208,59.2948000,59.2948000,59.2948000,59.2948000
20171209,59.2811000,59.2811000,59.2811000,59.2811000
20171212,59.2348000,59.2348000,59.2348000,59.2348000
20171213,58.8370000,58.8370000,58.8370000,58.8370000
20171214,59.1446000,59.1446000,59.1446000,59.1446000
20171215,58.7082000,58.7082000,58.7082000,58.7082000
20171216,58.8987000,58.8987000,58.8987000,58.8987000
20171219,58.6940000,58.6940000,58.6940000,58.6940000
20171220,58.6117000,58.6117000,58.6117000,58.6117000
20171221,58.7170000,58.7170000,58.7170000,58.7170000
20171222,58.5596000,58.5596000,58.5596000,58.5596000
20171223,58.3152000,58.3152000,58.3152000,58.3152000
20171226,58.1989000,58.1989000,58.1989000,58.1989000
20171227,57.7343000,57.7343000,57.7343000,57.7343000
20171228,57.4544000,57.4544000,57.4544000,57.4544000
20171229,57.6291000,57.6291000,57.6291000,57.6291000
20171230,57.6002000,57.6002000,57.6002000,57.6002000
20180110,57.0463000,57.0463000,57.0463000,57.0463000
20180111,56.8734000,56.8734000,56.8734000,56.8734000
20180112,56.9957000,56.9957000,56.9957000,56.9957000
20180113,56.6019000,56.6019000,56.6019000,56.6019000
20180116,56.3569000,56.3569000,56.3569000,56.3569000
20180117,56.3878000,56.3878000,56.3878000,56.3878000
20180118,56.5925000,56.5925000,56.5925000,56.5925000
20180119,56.7597000,56.7597000,56.7597000,56.7597000
20180120,56.5892000,56.5892000,56.5892000,56.5892000
20180123,56.6261000,56.6261000,56.6261000,56.6261000
20180124,56.4115000,56.4115000,56.4115000,56.4115000
20180125,56.3888000,56.3888000,56.3888000,56.3888000
20180126,55.9288000,55.9288000,55.9288000,55.9288000
20180127,55.8288000,55.8288000,55.8288000,55.8288000
20180130,56.2908000,56.2908000,56.2908000,56.2908000
20180131,56.2914000,56.2914000,56.2914000,56.2914000
20180201,56.1840000,56.1840000,56.1840000,56.1840000
20180202,56.2613000,56.2613000,56.2613000,56.2613000
20180203,56.0408000,56.0408000,56.0408000,56.0408000
20180206,56.6278000,56.6278000,56.6278000,56.6278000
20180207,57.2196000,57.2196000,57.2196000,57.2196000
20180208,56.9533000,56.9533000,56.9533000,56.9533000
20180209,57.6736000,57.6736000,57.6736000,57.6736000
20180210,58.1718000,58.1718000,58.1718000,58.1718000
20180213,58.0171000,58.0171000,58.0171000,58.0171000
20180214,57.7701000,57.7701000,57.7701000,57.7701000
20180215,57.5899000,57.5899000,57.5899000,57.5899000
20180216,56.5918000,56.5918000,56.5918000,56.5918000
20180217,56.3554000,56.3554000,56.3554000,56.3554000
20180220,56.3438000,56.3438000,56.3438000,56.3438000
20180221,56.5201000,56.5201000,56.5201000,56.5201000
20180222,56.6537000,56.6537000,56.6537000,56.6537000
20180223,56.7608000,56.7608000,56.7608000,56.7608000
20180227,55.9208000,55.9208000,55.9208000,55.9208000
20180228,55.6717000,55.6717000,55.6717000,55.6717000
20180301,56.3742000,56.3742000,56.3742000,56.3742000
20180302,56.4334000,56.4334000,56.4334000,56.4334000
20180303,56.6616000,56.6616000,56.6616000,56.6616000
20180306,57.1000000,57.1000000,57.1000000,57.1000000
20180307,56.5041000,56.5041000,56.5041000,56.5041000
20180308,56.8011000,56.8011000,56.8011000,56.8011000
20180313,56.6122000,56.6122000,56.6122000,56.6122000
20180314,56.9359000,56.9359000,56.9359000,56.9359000
20180315,56.9372000,56.9372000,56.9372000,56.9372000
20180316,57.0188000,57.0188000,57.0188000,57.0188000
20180317,57.4942000,57.4942000,57.4942000,57.4942000
20180320,57.5521000,57.5521000,57.5521000,57.5521000
20180321,57.7033000,57.7033000,57.7033000,57.7033000
20180322,57.4954000,57.4954000,57.4954000,57.4954000
20180323,56.8391000,56.8391000,56.8391000,56.8391000
20180324,57.1072000,57.1072000,57.1072000,57.1072000
20180327,57.0039000,57.0039000,57.0039000,57.0039000
20180328,57.1747000,57.1747000,57.1747000,57.1747000
20180329,57.5598000,57.5598000,57.5598000,57.5598000
20180330,57.7626000,57.7626000,57.7626000,57.7626000
20180331,57.2649000,57.2649000,57.2649000,57.2649000
20180403,57.2850000,57.2850000,57.2850000,57.2850000
20180404,57.5375000,57.5375000,57.5375000,57.5375000
20180405,57.7646000,57.7646000,57.7646000,57.7646000
20180406,57.5796000,57.5796000,57.5796000,57.5796000
20180407,57.8332000,57.8332000,57.8332000,57.8332000
20180410,58.5714000,58.5714000,58.5714000,58.5714000
20180411,62.3699000,62.3699000,62.3699000,62.3699000
20180412,64.0626000,64.0626000,64.0626000,64.0626000
20180413,62.0659000,62.0659000,62.0659000,62.0659000
20180414,61.4311000,61.4311000,61.4311000,61.4311000
20180417,62.2794000,62.2794000,62.2794000,62.2794000
20180418,61.1454000,61.1454000,61.1454000,61.1454000
20180419,61.5539000,61.5539000,61.5539000,61.5539000
20180420,60.8583000,60.8583000,60.8583000,60.8583000
20180421,61.3222000,61.3222000,61.3222000,61.3222000
20180424,61.7655000,61.7655000,61.7655000,61.7655000
20180425,61.6644000,61.6644000,61.6644000,61.6644000
20180426,61.7494000,61.7494000,61.7494000,61.7494000
20180427,62.6027000,62.6027000,62.6027000,62.6027000
20180428,62.7260000,62.7260000,62.7260000,62.7260000
20180429,61.9997000,61.9997000,61.9997000,61.9997000
20180504,63.4860000,63.4860000,63.4860000,63.4860000
20180505,63.2012000,63.2012000,63.2012000,63.2012000
20180508,62.7148000,62.7148000,62.7148000,62.7148000
20180509,63.0066000,63.0066000,63.0066000,63.0066000
20180511,62.5229000,62.5229000,62.5229000,62.5229000
20180512,61.7354000,61.7354000,61.7354000,61.7354000
20180515,61.7684000,61.7684000,61.7684000,61.7684000
20180516,61.9164000,61.9164000,61.9164000,61.9164000
20180517,62.3033000,62.3033000,62.3033000,62.3033000
20180518,61.8215000,61.8215000,61.8215000,61.8215000
20180519,61.9408000,61.9408000,61.9408000,61.9408000
20180522,62.5327000,62.5327000,62.5327000,62.5327000
20180523,61.2610000,61.2610000,61.2610000,61.2610000
20180524,61.5945000,61.5945000,61.5945000,61.5945000
20180525,61.4090000,61.4090000,61.4090000,61.4090000
20180526,61.6659000,61.6659000,61.6659000,61.6659000
20180529,62.2710000,62.2710000,62.2710000,62.2710000
20180530,62.6420000,62.6420000,62.6420000,62.6420000
20180531,62.5937000,62.5937000,62.5937000,62.5937000
20180601,62.0188000,62.0188000,62.0188000,62.0188000
20180602,62.2056000,62.2056000,62.2056000,62.2056000
20180605,61.9290000,61.9290000,61.9290000,61.9290000
20180606,61.9822000,61.9822000,61.9822000,61.9822000
20180607,62.0064000,62.0064000,62.0064000,62.0064000
20180608,61.8125000,61.8125000,61.8125000,61.8125000
20180609,62.6680000,62.6680000,62.6680000,62.6680000
20180610,62.3431000,62.3431000,62.3431000,62.3431000
20180614,63.1164000,63.1164000,63.1164000,63.1164000
20180615,62.2511000,62.2511000,62.2511000,62.2511000
20180616,62.6851000,62.6851000,62.6851000,62.6851000
20180619,63.4838000,63.4838000,63.4838000,63.4838000
20180620,64.0683000,64.0683000,64.0683000,64.0683000
20180621,63.6175000,63.6175000,63.6175000,63.6175000
20180622,63.7873000,63.7873000,63.7873000,63.7873000
20180623,63.2396000,63.2396000,63.2396000,63.2396000
20180626,62.9497000,62.9497000,62.9497000,62.9497000
20180627,62.7908000,62.7908000,62.7908000,62.7908000
20180628,63.1359000,63.1359000,63.1359000,63.1359000
20180629,63.2910000,63.2910000,63.2910000,63.2910000
20180630,62.7565000,62.7565000,62.7565000,62.7565000
20180703,63.1394000,63.1394000,63.1394000,63.1394000
20180704,63.2194000,63.2194000,63.2194000,63.2194000
20180705,63.2267000,63.2267000,63.2267000,63.2267000
20180706,63.2604000,63.2604000,63.2604000,63.2604000
20180707,63.1216000,63.1216000,63.1216000,63.1216000
20180710,62.8338000,62.8338000,62.8338000,62.8338000
20180711,62.4442000,62.4442000,62.4442000,62.4442000
20180712,62.0980000,62.0980000,62.0980000,62.0980000
20180713,62.2062000,62.2062000,62.2062000,62.2062000
20180714,62.2934000,62.2934000,62.2934000,62.2934000
20180717,62.2556000,62.2556000,62.2556000,62.2556000
20180718,62.4352000,62.4352000,62.4352000,62.4352000
20180719,62.9006000,62.9006000,62.9006000,62.9006000
20180720,63.2746000,63.2746000,63.2746000,63.2746000
20180721,63.4888000,63.4888000,63.4888000,63.4888000
20180724,63.1957000,63.1957000,63.1957000,63.1957000
20180725,62.9235000,62.9235000,62.9235000,62.9235000
20180726,63.0836000,63.0836000,63.0836000,63.0836000
20180727,62.9471000,62.9471000,62.9471000,62.9471000
20180728,62.9726000,62.9726000,62.9726000,62.9726000
20180731,62.7805000,62.7805000,62.7805000,62.7805000
20180801,62.3497000,62.3497000,62.3497000,62.3497000
20180802,62.5590000,62.5590000,62.5590000,62.5590000
20180803,63.1358000,63.1358000,63.1358000,63.1358000
20180804,63.4549000,63.4549000,63.4549000,63.4549000
20180807,63.4975000,63.4975000,63.4975000,63.4975000
20180808,63.5425000,63.5425000,63.5425000,63.5425000
20180809,63.5950000,63.5950000,63.5950000,63.5950000
20180810,66.2856000,66.2856000,66.2856000,66.2856000
20180811,66.9075000,66.9075000,66.9075000,66.9075000
20180814,68.2234000,68.2234000,68.2234000,68.2234000
20180815,66.7535000,66.7535000,66.7535000,66.7535000
20180816,66.3772000,66.3772000,66.3772000,66.3772000
20180817,66.8932000,66.8932000,66.8932000,66.8932000
20180818,66.8757000,66.8757000,66.8757000,66.8757000
20180821,67.1807000,67.1807000,67.1807000,67.1807000
20180822,67.1783000,67.1783000,67.1783000,67.1783000
20180823,67.6163000,67.6163000,67.6163000,67.6163000
20180824,68.5259000,68.5259000,68.5259000,68.5259000
20180825,67.7911000,67.7911000,67.7911000,67.7911000
20180828,67.3963000,67.3963000,67.3963000,67.3963000
20180829,67.3911000,67.3911000,67.3911000,67.3911000
20180830,68.1451000,68.1451000,68.1451000,68.1451000
20180831,68.0821000,68.0821000,68.0821000,68.0821000
20180901,68.0447000,68.0447000,68.0447000,68.0447000
20180904,67.7443000,67.7443000,67.7443000,67.7443000
20180905,68.2737000,68.2737000,68.2737000,68.2737000
20180906,68.4628000,68.4628000,68.4628000,68.4628000
20180907,68.2505000,68.2505000,68.2505000,68.2505000
20180908,69.0286000,69.0286000,69.0286000,69.0286000
20180911,69.8685000,69.8685000,69.8685000,69.8685000
20180912,69.9744000,69.9744000,69.9744000,69.9744000
20180913,69.5728000,69.5728000,69.5728000,69.5728000
20180914,68.6370000,68.6370000,68.6370000,68.6370000
20180915,68.2826000,68.2826000,68.2826000,68.2826000
20180918,68.1958000,68.1958000,68.1958000,68.1958000
20180919,67.7519000,67.7519000,67.7519000,67.7519000
20180920,67.0098000,67.0098000,67.0098000,67.0098000
20180921,66.4725000,66.4725000,66.4725000,66.4725000
20180922,66.2497000,66.2497000,66.2497000,66.2497000
20180925,66.1594000,66.1594000,66.1594000,66.1594000
20180926,65.8244000,65.8244000,65.8244000,65.8244000
20180927,65.7585000,65.7585000,65.7585000,65.7585000
20180928,65.8355000,65.8355000,65.8355000,65.8355000
20180929,65.5906000,65.5906000,65.5906000,65.5906000
20181002,65.5745000,65.5745000,65.5745000,65.5745000
20181003,65.2221000,65.2221000,65.2221000,65.2221000
20181004,65.4244000,65.4244000,65.4244000,65.4244000
20181005,66.2115000,66.2115000,66.2115000,66.2115000
20181006,66.6270000,66.6270000,66.6270000,66.6270000
20181009,66.9685000,66.9685000,66.9685000,66.9685000
20181010,66.4032000,66.4032000,66.4032000,66.4032000
20181011,66.1832000,66.1832000,66.1832000,66.1832000
20181012,66.7727000,66.7727000,66.7727000,66.7727000
20181013,65.9751000,65.9751000,65.9751000,65.9751000
20181016,65.7508000,65.7508000,65.7508000,65.7508000
20181017,65.5305000,65.5305000,65.5305000,65.5305000
